teamId,teamCity,teamName,building,city,buildingType,gameType,season,games,wins,losses,win_pct
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2013,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2014,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2015,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2016,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2017,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2018,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2019,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2020,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2021,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2022,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2023,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2024,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2025,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Kaseya Center,Miami,home,Regular Season,2026,2,1,1,0.5
1610612739,Cleveland,Cavaliers,KeyArena,Seattle,home,Regular Season,2007,1,0,1,0.0
1610612739,Cleveland,Cavaliers,KeyArena,Seattle,home,Regular Season,2008,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Playoffs,2024,3,0,3,0.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2011,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2012,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2013,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2014,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2015,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2016,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2017,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2018,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2019,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2020,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2021,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2022,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2023,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2024,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2025,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Kia Center,Orlando,home,Regular Season,2026,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Playoffs,2026,4,2,2,0.5
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2018,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2019,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2020,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2021,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2022,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2023,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2024,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2025,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Little Caesars Arena,Detroit,home,Regular Season,2026,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Playoffs,2023,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Playoffs,2026,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2007,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2008,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2009,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2010,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2011,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2012,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2013,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2014,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2015,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2016,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2017,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2018,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2019,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2020,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2021,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2022,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2023,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2024,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2025,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Madison Square Garden,New York,home,Regular Season,2026,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2007,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2008,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2009,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2010,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2011,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2012,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2013,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2014,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2015,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2016,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2017,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2018,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2019,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2021,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2022,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2023,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2024,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2025,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Moda Center,Portland,home,Regular Season,2026,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2007,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2008,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2009,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2010,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2011,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2012,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2013,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2014,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2015,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2016,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2017,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2018,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2019,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2021,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2022,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2023,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2024,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2025,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Mortgage Matchup Center,Phoenix,home,Regular Season,2026,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Playoffs,2015,3,1,2,0.333
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Playoffs,2016,4,2,2,0.5
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Playoffs,2017,3,0,3,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Playoffs,2018,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2007,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2008,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2009,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2010,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2011,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2013,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2014,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2015,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2016,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2017,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2018,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Oracle Arena,Oakland,home,Regular Season,2019,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2007,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2009,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2010,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2011,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2012,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2013,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2014,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2015,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2016,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2017,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2018,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2019,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2020,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2021,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2022,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2023,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2024,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2025,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Paycom Center,Oklahoma City,home,Regular Season,2026,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Prudential Center,Newark,home,Regular Season,2011,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Prudential Center,Newark,home,Regular Season,2012,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2007,10,7,3,0.7
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2008,6,5,1,0.833
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2009,7,6,1,0.857
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2010,6,4,2,0.667
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2015,10,7,3,0.7
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2016,10,9,1,0.9
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2017,8,6,2,0.75
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2018,11,8,3,0.727
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2023,3,1,2,0.333
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2024,6,4,2,0.667
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2025,5,2,3,0.4
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Playoffs,2026,9,6,3,0.667
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2007,41,30,11,0.732
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2008,41,27,14,0.659
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2009,41,39,2,0.951
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2010,41,35,6,0.854
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2011,41,12,29,0.293
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2012,33,11,22,0.333
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2013,41,14,27,0.341
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2014,41,19,22,0.463
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2015,41,31,10,0.756
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2016,41,33,8,0.805
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2017,41,31,10,0.756
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2018,41,29,12,0.707
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2019,41,13,28,0.317
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2020,36,11,25,0.306
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2021,36,13,23,0.361
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2022,41,25,16,0.61
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2023,41,31,10,0.756
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2024,38,23,15,0.605
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2025,41,34,7,0.829
1610612739,Cleveland,Cavaliers,Rocket Arena,Cleveland,home,Regular Season,2026,41,27,14,0.659
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Playoffs,2016,3,1,2,0.333
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Playoffs,2017,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Playoffs,2018,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Playoffs,2026,3,0,3,0.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2007,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2008,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2009,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2010,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2011,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2012,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2013,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2014,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2015,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2016,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2017,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2018,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2019,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2020,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2022,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2023,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2024,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2025,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Scotiabank Arena,Toronto,home,Regular Season,2026,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2007,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2008,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2009,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2010,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2011,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2013,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2014,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2015,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Sleep Train Arena,Sacramento,home,Regular Season,2016,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2008,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2009,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2010,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2011,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2013,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2014,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2015,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2016,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2017,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2018,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2019,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2020,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2021,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2022,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2023,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2024,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2025,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Smoothie King Center,New Orleans,home,Regular Season,2026,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2007,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2008,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2009,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2010,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2011,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2012,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2013,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2014,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2015,1,1,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2016,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2017,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2018,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2019,2,0,2,0.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2021,2,1,1,0.5
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2022,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2023,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2024,1,0,1,0.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2025,2,2,0,1.0
1610612739,Cleveland,Cavaliers,Spectrum Center,Charlotte,home,Regular Season,2026,2,2,0,1.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Playoffs,2009,2,2,0,1.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Playoffs,2015,2,2,0,1.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Playoffs,2016,2,2,0,1.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2007,2,2,0,1.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2008,2,1,1,0.5
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2009,2,1,1,0.5
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2010,2,1,1,0.5
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2011,1,0,1,0.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2012,2,0,2,0.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2013,2,1,1,0.5
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2014,2,0,2,0.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2015,2,0,2,0.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2016,1,1,0,1.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2017,2,1,1,0.5
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2018,2,2,0,1.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2019,1,0,1,0.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2021,2,1,1,0.5
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2022,2,0,2,0.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2023,2,0,2,0.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2024,2,1,1,0.5
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2025,1,0,1,0.0
1610612739,Cleveland,Cavaliers,State Farm Arena,Atlanta,home,Regular Season,2026,2,0,2,0.0
1610612739,Cleveland,Cavaliers,TD Garden,Boston,home,Playoffs,2008,4,0,4,0.0
